iid,wave,gender,age,race,field_cd,race_p,field_cd_p,match,attr1_1,sinc1_1,fun1_1,amb1_1,shar1_1
364,14,1,27.0,Latino,Business,4.0,13.0,0,25,25,15,10.0,0.0
364,14,1,27.0,Latino,Business,3.0,9.0,0,25,25,15,10.0,0.0
364,14,1,27.0,Latino,Business,2.0,10.0,0,25,25,15,10.0,0.0
364,14,1,27.0,Latino,Business,3.0,13.0,1,25,25,15,10.0,0.0
364,14,1,27.0,Latino,Business,2.0,10.0,1,25,25,15,10.0,0.0
364,14,1,27.0,Latino,Business,1.0,9.0,0,25,25,15,10.0,0.0
364,14,1,27.0,Latino,Business,4.0,9.0,0,25,25,15,10.0,0.0
364,14,1,27.0,Latino,Business,2.0,3.0,0,25,25,15,10.0,0.0
364,14,1,27.0,Latino,Business,2.0,10.0,0,25,25,15,10.0,0.0
364,14,1,27.0,Latino,Business,4.0,9.0,1,25,25,15,10.0,0.0
364,14,1,27.0,Latino,Business,6.0,9.0,1,25,25,15,10.0,0.0
364,14,1,27.0,Latino,Business,4.0,9.0,0,25,25,15,10.0,0.0
364,14,1,27.0,Latino,Business,2.0,3.0,1,25,25,15,10.0,0.0
364,14,1,27.0,Latino,Business,2.0,3.0,0,25,25,15,10.0,0.0
364,14,1,27.0,Latino,Business,2.0,3.0,0,25,25,15,10.0,0.0
364,14,1,27.0,Latino,Business,4.0,9.0,0,25,25,15,10.0,0.0
364,14,1,27.0,Latino,Business,4.0,8.0,0,25,25,15,10.0,0.0
364,14,1,27.0,Latino,Business,2.0,6.0,0,25,25,15,10.0,0.0
364,14,1,27.0,Latino,Business,6.0,3.0,1,25,25,15,10.0,0.0
365,14,1,30.0,European,Business,4.0,13.0,0,32,11,21,10.53,10.53
365,14,1,30.0,European,Business,3.0,9.0,0,32,11,21,10.53,10.53
365,14,1,30.0,European,Business,2.0,10.0,0,32,11,21,10.53,10.53
365,14,1,30.0,European,Business,3.0,13.0,0,32,11,21,10.53,10.53
365,14,1,30.0,European,Business,2.0,10.0,0,32,11,21,10.53,10.53
365,14,1,30.0,European,Business,1.0,9.0,0,32,11,21,10.53,10.53
365,14,1,30.0,European,Business,4.0,9.0,0,32,11,21,10.53,10.53
365,14,1,30.0,European,Business,2.0,3.0,0,32,11,21,10.53,10.53
365,14,1,30.0,European,Business,2.0,10.0,0,32,11,21,10.53,10.53
365,14,1,30.0,European,Business,4.0,9.0,0,32,11,21,10.53,10.53
365,14,1,30.0,European,Business,6.0,9.0,0,32,11,21,10.53,10.53
365,14,1,30.0,European,Business,4.0,9.0,0,32,11,21,10.53,10.53
365,14,1,30.0,European,Business,2.0,3.0,1,32,11,21,10.53,10.53
365,14,1,30.0,European,Business,2.0,3.0,0,32,11,21,10.53,10.53
365,14,1,30.0,European,Business,2.0,3.0,0,32,11,21,10.53,10.53
365,14,1,30.0,European,Business,4.0,9.0,0,32,11,21,10.53,10.53
365,14,1,30.0,European,Business,4.0,8.0,0,32,11,21,10.53,10.53
365,14,1,30.0,European,Business,2.0,6.0,0,32,11,21,10.53,10.53
365,14,1,30.0,European,Business,6.0,3.0,0,32,11,21,10.53,10.53
366,14,1,27.0,European,Business,4.0,13.0,1,14,18,16,15.0,20.0
366,14,1,27.0,European,Business,3.0,9.0,0,14,18,16,15.0,20.0
366,14,1,27.0,European,Business,2.0,10.0,0,14,18,16,15.0,20.0
366,14,1,27.0,European,Business,3.0,13.0,1,14,18,16,15.0,20.0
366,14,1,27.0,European,Business,2.0,10.0,1,14,18,16,15.0,20.0
366,14,1,27.0,European,Business,1.0,9.0,0,14,18,16,15.0,20.0
366,14,1,27.0,European,Business,4.0,9.0,0,14,18,16,15.0,20.0
366,14,1,27.0,European,Business,2.0,3.0,1,14,18,16,15.0,20.0
366,14,1,27.0,European,Business,2.0,10.0,1,14,18,16,15.0,20.0
366,14,1,27.0,European,Business,4.0,9.0,0,14,18,16,15.0,20.0
366,14,1,27.0,European,Business,6.0,9.0,0,14,18,16,15.0,20.0
366,14,1,27.0,European,Business,4.0,9.0,0,14,18,16,15.0,20.0
366,14,1,27.0,European,Business,2.0,3.0,1,14,18,16,15.0,20.0
366,14,1,27.0,European,Business,2.0,3.0,1,14,18,16,15.0,20.0
366,14,1,27.0,European,Business,2.0,3.0,0,14,18,16,15.0,20.0
366,14,1,27.0,European,Business,4.0,9.0,0,14,18,16,15.0,20.0
366,14,1,27.0,European,Business,4.0,8.0,1,14,18,16,15.0,20.0
366,14,1,27.0,European,Business,2.0,6.0,1,14,18,16,15.0,20.0
366,14,1,27.0,European,Business,6.0,3.0,0,14,18,16,15.0,20.0
367,14,1,27.0,European,Political Science,4.0,13.0,0,30,15,25,5.0,5.0
367,14,1,27.0,European,Political Science,3.0,9.0,1,30,15,25,5.0,5.0
367,14,1,27.0,European,Political Science,2.0,10.0,0,30,15,25,5.0,5.0
367,14,1,27.0,European,Political Science,3.0,13.0,0,30,15,25,5.0,5.0
367,14,1,27.0,European,Political Science,2.0,10.0,0,30,15,25,5.0,5.0
367,14,1,27.0,European,Political Science,1.0,9.0,0,30,15,25,5.0,5.0
367,14,1,27.0,European,Political Science,4.0,9.0,0,30,15,25,5.0,5.0
367,14,1,27.0,European,Political Science,2.0,3.0,1,30,15,25,5.0,5.0
367,14,1,27.0,European,Political Science,2.0,10.0,0,30,15,25,5.0,5.0
367,14,1,27.0,European,Political Science,4.0,9.0,0,30,15,25,5.0,5.0
367,14,1,27.0,European,Political Science,6.0,9.0,0,30,15,25,5.0,5.0
367,14,1,27.0,European,Political Science,4.0,9.0,0,30,15,25,5.0,5.0
367,14,1,27.0,European,Political Science,2.0,3.0,0,30,15,25,5.0,5.0
367,14,1,27.0,European,Political Science,2.0,3.0,0,30,15,25,5.0,5.0
367,14,1,27.0,European,Political Science,2.0,3.0,1,30,15,25,5.0,5.0
367,14,1,27.0,European,Political Science,4.0,9.0,0,30,15,25,5.0,5.0
367,14,1,27.0,European,Political Science,4.0,8.0,0,30,15,25,5.0,5.0
367,14,1,27.0,European,Political Science,2.0,6.0,0,30,15,25,5.0,5.0
367,14,1,27.0,European,Political Science,6.0,3.0,0,30,15,25,5.0,5.0
368,14,1,24.0,Other,Political Science,4.0,13.0,1,20,10,20,10.0,15.0
368,14,1,24.0,Other,Political Science,3.0,9.0,0,20,10,20,10.0,15.0
368,14,1,24.0,Other,Political Science,2.0,10.0,0,20,10,20,10.0,15.0
368,14,1,24.0,Other,Political Science,3.0,13.0,0,20,10,20,10.0,15.0
368,14,1,24.0,Other,Political Science,2.0,10.0,1,20,10,20,10.0,15.0
368,14,1,24.0,Other,Political Science,1.0,9.0,0,20,10,20,10.0,15.0
368,14,1,24.0,Other,Political Science,4.0,9.0,0,20,10,20,10.0,15.0
368,14,1,24.0,Other,Political Science,2.0,3.0,1,20,10,20,10.0,15.0
368,14,1,24.0,Other,Political Science,2.0,10.0,1,20,10,20,10.0,15.0
368,14,1,24.0,Other,Political Science,4.0,9.0,0,20,10,20,10.0,15.0
368,14,1,24.0,Other,Political Science,6.0,9.0,0,20,10,20,10.0,15.0
368,14,1,24.0,Other,Political Science,4.0,9.0,0,20,10,20,10.0,15.0
368,14,1,24.0,Other,Political Science,2.0,3.0,1,20,10,20,10.0,15.0
368,14,1,24.0,Other,Political Science,2.0,3.0,0,20,10,20,10.0,15.0
368,14,1,24.0,Other,Political Science,2.0,3.0,0,20,10,20,10.0,15.0
368,14,1,24.0,Other,Political Science,4.0,9.0,1,20,10,20,10.0,15.0
368,14,1,24.0,Other,Political Science,4.0,8.0,0,20,10,20,10.0,15.0
368,14,1,24.0,Other,Political Science,2.0,6.0,0,20,10,20,10.0,15.0
368,14,1,24.0,Other,Political Science,6.0,3.0,0,20,10,20,10.0,15.0
369,14,1,25.0,European,Social Science,4.0,13.0,0,17,18,27,5.0,5.0
369,14,1,25.0,European,Social Science,3.0,9.0,0,17,18,27,5.0,5.0
369,14,1,25.0,European,Social Science,2.0,10.0,0,17,18,27,5.0,5.0
369,14,1,25.0,European,Social Science,3.0,13.0,1,17,18,27,5.0,5.0
369,14,1,25.0,European,Social Science,2.0,10.0,1,17,18,27,5.0,5.0
369,14,1,25.0,European,Social Science,1.0,9.0,0,17,18,27,5.0,5.0
369,14,1,25.0,European,Social Science,4.0,9.0,0,17,18,27,5.0,5.0
369,14,1,25.0,European,Social Science,2.0,3.0,0,17,18,27,5.0,5.0
369,14,1,25.0,European,Social Science,2.0,10.0,0,17,18,27,5.0,5.0
369,14,1,25.0,European,Social Science,4.0,9.0,1,17,18,27,5.0,5.0
369,14,1,25.0,European,Social Science,6.0,9.0,1,17,18,27,5.0,5.0
369,14,1,25.0,European,Social Science,4.0,9.0,1,17,18,27,5.0,5.0
369,14,1,25.0,European,Social Science,2.0,3.0,1,17,18,27,5.0,5.0
369,14,1,25.0,European,Social Science,2.0,3.0,0,17,18,27,5.0,5.0
369,14,1,25.0,European,Social Science,2.0,3.0,0,17,18,27,5.0,5.0
369,14,1,25.0,European,Social Science,4.0,9.0,0,17,18,27,5.0,5.0
369,14,1,25.0,European,Social Science,4.0,8.0,0,17,18,27,5.0,5.0
369,14,1,25.0,European,Social Science,2.0,6.0,1,17,18,27,5.0,5.0
369,14,1,25.0,European,Social Science,6.0,3.0,1,17,18,27,5.0,5.0
370,14,1,28.0,European,Business,4.0,13.0,0,50,10,10,10.0,10.0
370,14,1,28.0,European,Business,3.0,9.0,0,50,10,10,10.0,10.0
370,14,1,28.0,European,Business,2.0,10.0,0,50,10,10,10.0,10.0
370,14,1,28.0,European,Business,3.0,13.0,0,50,10,10,10.0,10.0
370,14,1,28.0,European,Business,2.0,10.0,0,50,10,10,10.0,10.0
370,14,1,28.0,European,Business,1.0,9.0,0,50,10,10,10.0,10.0
370,14,1,28.0,European,Business,4.0,9.0,0,50,10,10,10.0,10.0
370,14,1,28.0,European,Business,2.0,3.0,0,50,10,10,10.0,10.0
370,14,1,28.0,European,Business,2.0,10.0,0,50,10,10,10.0,10.0
370,14,1,28.0,European,Business,4.0,9.0,0,50,10,10,10.0,10.0
370,14,1,28.0,European,Business,6.0,9.0,0,50,10,10,10.0,10.0
370,14,1,28.0,European,Business,4.0,9.0,0,50,10,10,10.0,10.0
370,14,1,28.0,European,Business,2.0,3.0,0,50,10,10,10.0,10.0
370,14,1,28.0,European,Business,2.0,3.0,0,50,10,10,10.0,10.0
370,14,1,28.0,European,Business,2.0,3.0,0,50,10,10,10.0,10.0
370,14,1,28.0,European,Business,4.0,9.0,0,50,10,10,10.0,10.0
370,14,1,28.0,European,Business,4.0,8.0,0,50,10,10,10.0,10.0
370,14,1,28.0,European,Business,2.0,6.0,0,50,10,10,10.0,10.0
370,14,1,28.0,European,Business,6.0,3.0,0,50,10,10,10.0,10.0
371,14,1,27.0,European,Business,4.0,13.0,1,40,0,50,0.0,0.0
371,14,1,27.0,European,Business,3.0,9.0,0,40,0,50,0.0,0.0
371,14,1,27.0,European,Business,2.0,10.0,0,40,0,50,0.0,0.0
371,14,1,27.0,European,Business,3.0,13.0,0,40,0,50,0.0,0.0
371,14,1,27.0,European,Business,2.0,10.0,0,40,0,50,0.0,0.0
371,14,1,27.0,European,Business,1.0,9.0,0,40,0,50,0.0,0.0
371,14,1,27.0,European,Business,4.0,9.0,0,40,0,50,0.0,0.0
371,14,1,27.0,European,Business,2.0,3.0,1,40,0,50,0.0,0.0
371,14,1,27.0,European,Business,2.0,10.0,0,40,0,50,0.0,0.0
371,14,1,27.0,European,Business,4.0,9.0,0,40,0,50,0.0,0.0
371,14,1,27.0,European,Business,6.0,9.0,0,40,0,50,0.0,0.0
371,14,1,27.0,European,Business,4.0,9.0,0,40,0,50,0.0,0.0
371,14,1,27.0,European,Business,2.0,3.0,1,40,0,50,0.0,0.0
371,14,1,27.0,European,Business,2.0,3.0,0,40,0,50,0.0,0.0
371,14,1,27.0,European,Business,2.0,3.0,0,40,0,50,0.0,0.0
371,14,1,27.0,European,Business,4.0,9.0,0,40,0,50,0.0,0.0
371,14,1,27.0,European,Business,4.0,8.0,0,40,0,50,0.0,0.0
371,14,1,27.0,European,Business,2.0,6.0,0,40,0,50,0.0,0.0
371,14,1,27.0,European,Business,6.0,3.0,1,40,0,50,0.0,0.0
372,14,1,27.0,European,Business,4.0,13.0,0,30,15,20,5.0,15.0
372,14,1,27.0,European,Business,3.0,9.0,0,30,15,20,5.0,15.0
372,14,1,27.0,European,Business,2.0,10.0,0,30,15,20,5.0,15.0
372,14,1,27.0,European,Business,3.0,13.0,0,30,15,20,5.0,15.0
372,14,1,27.0,European,Business,2.0,10.0,0,30,15,20,5.0,15.0
372,14,1,27.0,European,Business,1.0,9.0,0,30,15,20,5.0,15.0
372,14,1,27.0,European,Business,4.0,9.0,0,30,15,20,5.0,15.0
372,14,1,27.0,European,Business,2.0,3.0,1,30,15,20,5.0,15.0
372,14,1,27.0,European,Business,2.0,10.0,0,30,15,20,5.0,15.0
372,14,1,27.0,European,Business,4.0,9.0,0,30,15,20,5.0,15.0
372,14,1,27.0,European,Business,6.0,9.0,0,30,15,20,5.0,15.0
372,14,1,27.0,European,Business,4.0,9.0,0,30,15,20,5.0,15.0
372,14,1,27.0,European,Business,2.0,3.0,1,30,15,20,5.0,15.0
372,14,1,27.0,European,Business,2.0,3.0,0,30,15,20,5.0,15.0
372,14,1,27.0,European,Business,2.0,3.0,0,30,15,20,5.0,15.0
372,14,1,27.0,European,Business,4.0,9.0,0,30,15,20,5.0,15.0
372,14,1,27.0,European,Business,4.0,8.0,0,30,15,20,5.0,15.0
372,14,1,27.0,European,Business,2.0,6.0,0,30,15,20,5.0,15.0
372,14,1,27.0,European,Business,6.0,3.0,0,30,15,20,5.0,15.0
373,14,1,29.0,Latino,Business,4.0,13.0,0,75,5,10,0.0,5.0
373,14,1,29.0,Latino,Business,3.0,9.0,0,75,5,10,0.0,5.0
373,14,1,29.0,Latino,Business,2.0,10.0,0,75,5,10,0.0,5.0
373,14,1,29.0,Latino,Business,3.0,13.0,0,75,5,10,0.0,5.0
373,14,1,29.0,Latino,Business,2.0,10.0,0,75,5,10,0.0,5.0
373,14,1,29.0,Latino,Business,1.0,9.0,0,75,5,10,0.0,5.0
373,14,1,29.0,Latino,Business,4.0,9.0,0,75,5,10,0.0,5.0
373,14,1,29.0,Latino,Business,2.0,3.0,1,75,5,10,0.0,5.0
373,14,1,29.0,Latino,Business,2.0,10.0,1,75,5,10,0.0,5.0
373,14,1,29.0,Latino,Business,4.0,9.0,1,75,5,10,0.0,5.0
373,14,1,29.0,Latino,Business,6.0,9.0,0,75,5,10,0.0,5.0
373,14,1,29.0,Latino,Business,4.0,9.0,0,75,5,10,0.0,5.0
373,14,1,29.0,Latino,Business,2.0,3.0,0,75,5,10,0.0,5.0
373,14,1,29.0,Latino,Business,2.0,3.0,0,75,5,10,0.0,5.0
373,14,1,29.0,Latino,Business,2.0,3.0,0,75,5,10,0.0,5.0
373,14,1,29.0,Latino,Business,4.0,9.0,0,75,5,10,0.0,5.0
373,14,1,29.0,Latino,Business,4.0,8.0,0,75,5,10,0.0,5.0
373,14,1,29.0,Latino,Business,2.0,6.0,0,75,5,10,0.0,5.0
373,14,1,29.0,Latino,Business,6.0,3.0,0,75,5,10,0.0,5.0
374,14,1,30.0,Asian,Business,4.0,13.0,0,50,10,10,5.0,15.0
374,14,1,30.0,Asian,Business,3.0,9.0,0,50,10,10,5.0,15.0
374,14,1,30.0,Asian,Business,2.0,10.0,0,50,10,10,5.0,15.0
374,14,1,30.0,Asian,Business,3.0,13.0,0,50,10,10,5.0,15.0
374,14,1,30.0,Asian,Business,2.0,10.0,0,50,10,10,5.0,15.0
374,14,1,30.0,Asian,Business,1.0,9.0,0,50,10,10,5.0,15.0
374,14,1,30.0,Asian,Business,4.0,9.0,0,50,10,10,5.0,15.0
374,14,1,30.0,Asian,Business,2.0,3.0,0,50,10,10,5.0,15.0
374,14,1,30.0,Asian,Business,2.0,10.0,0,50,10,10,5.0,15.0
374,14,1,30.0,Asian,Business,4.0,9.0,0,50,10,10,5.0,15.0
374,14,1,30.0,Asian,Business,6.0,9.0,0,50,10,10,5.0,15.0
374,14,1,30.0,Asian,Business,4.0,9.0,0,50,10,10,5.0,15.0
374,14,1,30.0,Asian,Business,2.0,3.0,0,50,10,10,5.0,15.0
374,14,1,30.0,Asian,Business,2.0,3.0,0,50,10,10,5.0,15.0
374,14,1,30.0,Asian,Business,2.0,3.0,0,50,10,10,5.0,15.0
374,14,1,30.0,Asian,Business,4.0,9.0,1,50,10,10,5.0,15.0
374,14,1,30.0,Asian,Business,4.0,8.0,0,50,10,10,5.0,15.0
374,14,1,30.0,Asian,Business,2.0,6.0,0,50,10,10,5.0,15.0
374,14,1,30.0,Asian,Business,6.0,3.0,0,50,10,10,5.0,15.0
375,14,1,27.0,European,Business,4.0,13.0,0,30,20,15,8.0,12.0
375,14,1,27.0,European,Business,3.0,9.0,0,30,20,15,8.0,12.0
375,14,1,27.0,European,Business,2.0,10.0,0,30,20,15,8.0,12.0
375,14,1,27.0,European,Business,3.0,13.0,0,30,20,15,8.0,12.0
375,14,1,27.0,European,Business,2.0,10.0,0,30,20,15,8.0,12.0
375,14,1,27.0,European,Business,1.0,9.0,0,30,20,15,8.0,12.0
375,14,1,27.0,European,Business,4.0,9.0,0,30,20,15,8.0,12.0
375,14,1,27.0,European,Business,2.0,3.0,1,30,20,15,8.0,12.0
375,14,1,27.0,European,Business,2.0,10.0,0,30,20,15,8.0,12.0
375,14,1,27.0,European,Business,4.0,9.0,1,30,20,15,8.0,12.0
375,14,1,27.0,European,Business,6.0,9.0,0,30,20,15,8.0,12.0
375,14,1,27.0,European,Business,4.0,9.0,0,30,20,15,8.0,12.0
375,14,1,27.0,European,Business,2.0,3.0,0,30,20,15,8.0,12.0
375,14,1,27.0,European,Business,2.0,3.0,0,30,20,15,8.0,12.0
375,14,1,27.0,European,Business,2.0,3.0,0,30,20,15,8.0,12.0
375,14,1,27.0,European,Business,4.0,9.0,0,30,20,15,8.0,12.0
375,14,1,27.0,European,Business,4.0,8.0,0,30,20,15,8.0,12.0
375,14,1,27.0,European,Business,2.0,6.0,0,30,20,15,8.0,12.0
375,14,1,27.0,European,Business,6.0,3.0,1,30,20,15,8.0,12.0
376,14,1,25.0,Asian,Business,4.0,13.0,0,30,10,20,15.0,10.0
376,14,1,25.0,Asian,Business,3.0,9.0,0,30,10,20,15.0,10.0
376,14,1,25.0,Asian,Business,2.0,10.0,0,30,10,20,15.0,10.0
376,14,1,25.0,Asian,Business,3.0,13.0,0,30,10,20,15.0,10.0
376,14,1,25.0,Asian,Business,2.0,10.0,0,30,10,20,15.0,10.0
376,14,1,25.0,Asian,Business,1.0,9.0,0,30,10,20,15.0,10.0
376,14,1,25.0,Asian,Business,4.0,9.0,0,30,10,20,15.0,10.0
376,14,1,25.0,Asian,Business,2.0,3.0,0,30,10,20,15.0,10.0
376,14,1,25.0,Asian,Business,2.0,10.0,0,30,10,20,15.0,10.0
376,14,1,25.0,Asian,Business,4.0,9.0,0,30,10,20,15.0,10.0
376,14,1,25.0,Asian,Business,6.0,9.0,0,30,10,20,15.0,10.0
376,14,1,25.0,Asian,Business,4.0,9.0,0,30,10,20,15.0,10.0
376,14,1,25.0,Asian,Business,2.0,3.0,0,30,10,20,15.0,10.0
376,14,1,25.0,Asian,Business,2.0,3.0,0,30,10,20,15.0,10.0
376,14,1,25.0,Asian,Business,2.0,3.0,0,30,10,20,15.0,10.0
376,14,1,25.0,Asian,Business,4.0,9.0,1,30,10,20,15.0,10.0
376,14,1,25.0,Asian,Business,4.0,8.0,1,30,10,20,15.0,10.0
376,14,1,25.0,Asian,Business,2.0,6.0,0,30,10,20,15.0,10.0
376,14,1,25.0,Asian,Business,6.0,3.0,0,30,10,20,15.0,10.0
377,14,1,26.0,Asian,Business,4.0,13.0,0,25,20,20,15.0,10.0
377,14,1,26.0,Asian,Business,3.0,9.0,0,25,20,20,15.0,10.0
377,14,1,26.0,Asian,Business,2.0,10.0,0,25,20,20,15.0,10.0
377,14,1,26.0,Asian,Business,3.0,13.0,1,25,20,20,15.0,10.0
377,14,1,26.0,Asian,Business,2.0,10.0,0,25,20,20,15.0,10.0
377,14,1,26.0,Asian,Business,1.0,9.0,0,25,20,20,15.0,10.0
377,14,1,26.0,Asian,Business,4.0,9.0,0,25,20,20,15.0,10.0
377,14,1,26.0,Asian,Business,2.0,3.0,0,25,20,20,15.0,10.0
377,14,1,26.0,Asian,Business,2.0,10.0,0,25,20,20,15.0,10.0
377,14,1,26.0,Asian,Business,4.0,9.0,0,25,20,20,15.0,10.0
377,14,1,26.0,Asian,Business,6.0,9.0,0,25,20,20,15.0,10.0
377,14,1,26.0,Asian,Business,4.0,9.0,0,25,20,20,15.0,10.0
377,14,1,26.0,Asian,Business,2.0,3.0,0,25,20,20,15.0,10.0
377,14,1,26.0,Asian,Business,2.0,3.0,0,25,20,20,15.0,10.0
377,14,1,26.0,Asian,Business,2.0,3.0,0,25,20,20,15.0,10.0
377,14,1,26.0,Asian,Business,4.0,9.0,0,25,20,20,15.0,10.0
377,14,1,26.0,Asian,Business,4.0,8.0,0,25,20,20,15.0,10.0
377,14,1,26.0,Asian,Business,2.0,6.0,0,25,20,20,15.0,10.0
377,14,1,26.0,Asian,Business,6.0,3.0,0,25,20,20,15.0,10.0
378,14,1,29.0,European,Business,4.0,13.0,0,25,15,20,10.0,10.0
378,14,1,29.0,European,Business,3.0,9.0,0,25,15,20,10.0,10.0
378,14,1,29.0,European,Business,2.0,10.0,0,25,15,20,10.0,10.0
378,14,1,29.0,European,Business,3.0,13.0,0,25,15,20,10.0,10.0
378,14,1,29.0,European,Business,2.0,10.0,0,25,15,20,10.0,10.0
378,14,1,29.0,European,Business,1.0,9.0,0,25,15,20,10.0,10.0
378,14,1,29.0,European,Business,4.0,9.0,0,25,15,20,10.0,10.0
378,14,1,29.0,European,Business,2.0,3.0,0,25,15,20,10.0,10.0
378,14,1,29.0,European,Business,2.0,10.0,0,25,15,20,10.0,10.0
378,14,1,29.0,European,Business,4.0,9.0,0,25,15,20,10.0,10.0
378,14,1,29.0,European,Business,6.0,9.0,0,25,15,20,10.0,10.0
378,14,1,29.0,European,Business,4.0,9.0,0,25,15,20,10.0,10.0
378,14,1,29.0,European,Business,2.0,3.0,0,25,15,20,10.0,10.0
378,14,1,29.0,European,Business,2.0,3.0,0,25,15,20,10.0,10.0
378,14,1,29.0,European,Business,2.0,3.0,0,25,15,20,10.0,10.0
378,14,1,29.0,European,Business,4.0,9.0,0,25,15,20,10.0,10.0
378,14,1,29.0,European,Business,4.0,8.0,0,25,15,20,10.0,10.0
378,14,1,29.0,European,Business,2.0,6.0,0,25,15,20,10.0,10.0
378,14,1,29.0,European,Business,6.0,3.0,0,25,15,20,10.0,10.0
397,15,1,24.0,European,Law,2.0,8.0,0,20,21,22,6.0,10.0
397,15,1,24.0,European,Law,1.0,14.0,0,20,21,22,6.0,10.0
397,15,1,24.0,European,Law,2.0,14.0,0,20,21,22,6.0,10.0
397,15,1,24.0,European,Law,2.0,14.0,0,20,21,22,6.0,10.0
397,15,1,24.0,European,Law,2.0,9.0,1,20,21,22,6.0,10.0
397,15,1,24.0,European,Law,2.0,9.0,0,20,21,22,6.0,10.0
397,15,1,24.0,European,Law,2.0,9.0,0,20,21,22,6.0,10.0
397,15,1,24.0,European,Law,2.0,3.0,1,20,21,22,6.0,10.0
397,15,1,24.0,European,Law,2.0,3.0,0,20,21,22,6.0,10.0
397,15,1,24.0,European,Law,2.0,3.0,0,20,21,22,6.0,10.0
397,15,1,24.0,European,Law,2.0,1.0,0,20,21,22,6.0,10.0
397,15,1,24.0,European,Law,4.0,9.0,0,20,21,22,6.0,10.0
397,15,1,24.0,European,Law,2.0,6.0,0,20,21,22,6.0,10.0
397,15,1,24.0,European,Law,2.0,6.0,0,20,21,22,6.0,10.0
397,15,1,24.0,European,Law,2.0,6.0,1,20,21,22,6.0,10.0
397,15,1,24.0,European,Law,2.0,6.0,0,20,21,22,6.0,10.0
397,15,1,24.0,European,Law,2.0,6.0,0,20,21,22,6.0,10.0
397,15,1,24.0,European,Law,4.0,15.0,0,20,21,22,6.0,10.0
398,15,1,29.0,European,Business,2.0,8.0,0,45,10,30,0.0,5.0
398,15,1,29.0,European,Business,1.0,14.0,0,45,10,30,0.0,5.0
398,15,1,29.0,European,Business,2.0,14.0,0,45,10,30,0.0,5.0
398,15,1,29.0,European,Business,2.0,14.0,0,45,10,30,0.0,5.0
398,15,1,29.0,European,Business,2.0,9.0,0,45,10,30,0.0,5.0
398,15,1,29.0,European,Business,2.0,9.0,1,45,10,30,0.0,5.0
398,15,1,29.0,European,Business,2.0,9.0,1,45,10,30,0.0,5.0
398,15,1,29.0,European,Business,2.0,3.0,0,45,10,30,0.0,5.0
398,15,1,29.0,European,Business,2.0,3.0,1,45,10,30,0.0,5.0
398,15,1,29.0,European,Business,2.0,3.0,0,45,10,30,0.0,5.0
398,15,1,29.0,European,Business,2.0,1.0,1,45,10,30,0.0,5.0
398,15,1,29.0,European,Business,4.0,9.0,0,45,10,30,0.0,5.0
398,15,1,29.0,European,Business,2.0,6.0,0,45,10,30,0.0,5.0
398,15,1,29.0,European,Business,2.0,6.0,1,45,10,30,0.0,5.0
398,15,1,29.0,European,Business,2.0,6.0,1,45,10,30,0.0,5.0
398,15,1,29.0,European,Business,2.0,6.0,0,45,10,30,0.0,5.0
398,15,1,29.0,European,Business,2.0,6.0,0,45,10,30,0.0,5.0
398,15,1,29.0,European,Business,4.0,15.0,0,45,10,30,0.0,5.0
399,15,1,29.0,European,Business,2.0,8.0,0,25,10,20,10.0,15.0
399,15,1,29.0,European,Business,1.0,14.0,0,25,10,20,10.0,15.0
399,15,1,29.0,European,Business,2.0,14.0,0,25,10,20,10.0,15.0
399,15,1,29.0,European,Business,2.0,14.0,0,25,10,20,10.0,15.0
399,15,1,29.0,European,Business,2.0,9.0,0,25,10,20,10.0,15.0
399,15,1,29.0,European,Business,2.0,9.0,0,25,10,20,10.0,15.0
399,15,1,29.0,European,Business,2.0,9.0,0,25,10,20,10.0,15.0
399,15,1,29.0,European,Business,2.0,3.0,0,25,10,20,10.0,15.0
399,15,1,29.0,European,Business,2.0,3.0,0,25,10,20,10.0,15.0
399,15,1,29.0,European,Business,2.0,3.0,1,25,10,20,10.0,15.0
399,15,1,29.0,European,Business,2.0,1.0,0,25,10,20,10.0,15.0
399,15,1,29.0,European,Business,4.0,9.0,0,25,10,20,10.0,15.0
399,15,1,29.0,European,Business,2.0,6.0,0,25,10,20,10.0,15.0
399,15,1,29.0,European,Business,2.0,6.0,0,25,10,20,10.0,15.0
399,15,1,29.0,European,Business,2.0,6.0,0,25,10,20,10.0,15.0
399,15,1,29.0,European,Business,2.0,6.0,0,25,10,20,10.0,15.0
399,15,1,29.0,European,Business,2.0,6.0,0,25,10,20,10.0,15.0
399,15,1,29.0,European,Business,4.0,15.0,0,25,10,20,10.0,15.0
400,15,1,26.0,European,Business,2.0,8.0,1,70,5,3,1.0,1.0
400,15,1,26.0,European,Business,1.0,14.0,0,70,5,3,1.0,1.0
400,15,1,26.0,European,Business,2.0,14.0,0,70,5,3,1.0,1.0
400,15,1,26.0,European,Business,2.0,14.0,0,70,5,3,1.0,1.0
400,15,1,26.0,European,Business,2.0,9.0,1,70,5,3,1.0,1.0
400,15,1,26.0,European,Business,2.0,9.0,1,70,5,3,1.0,1.0
400,15,1,26.0,European,Business,2.0,9.0,0,70,5,3,1.0,1.0
400,15,1,26.0,European,Business,2.0,3.0,0,70,5,3,1.0,1.0
400,15,1,26.0,European,Business,2.0,3.0,1,70,5,3,1.0,1.0
400,15,1,26.0,European,Business,2.0,3.0,0,70,5,3,1.0,1.0
